ASIN,name,rating,review_count,price,product_type
B07QRCG5GC,Synology 4 Bay NAS Rackstation RS819 (Diskless),4.7,55,599.99,processor
B07NDP8B76,"OontZ Angle 3 Shower – Plus Edition with Alexa, Waterproof Bluetooth Speaker, 10 Watts Power, Loud Crystal Clear Sound, Rich Bass, 100ft Wireless Range, The Perfect Shower Speaker",4.4,1035,32.99,processor
B07HY7B928,"Fusion5 10.1"" Android 8.1 Oreo Tablet PC - (Google Certified, WIFI, BT, HDMI, 1280x800 IPS Screen, Dual Cameras, October 2018 Model, Android Touch screen Tablet PC) (16GB)",4.1,653,89.99,processor
B01M9FAFAU,Alphacool 17400 Eiszapfen Y-Connector 45° rotatable G1/4 Outer Thread to 2X G1/4 Inner Thread - Chrome Water Cooling Fittings,4.6,35,13.16,processor
B08DMVNV2F,"Wireless Karaoke Microphone for Kids with LED Lights, Portable Handheld Bluetooth Speaker Mic, Gift Toys for Kids Adults Birthday Home KTV Music Player & Recorder Machine Compatible with Android & iOS",4.5,559,17.99,processor
B08F8Q7T25,HP Pavilion Desktop - TP01-1127c 10th Gen Intel Core i5-10400F - AMD Radeon RX 550 12GB DDR4-2666 SDRAM 256 GB SSD + 1TB 7200RPM SATA Hard Drive,3.3,3,699.0,processor
B00A801AVK,Kinesis PD019SPU-BLK Cirque Smart Cat Pro USB Touchpad Black,4.4,4,60.26,processor
B07CX3F837,Gigabyte GB-BRI7H-8550 (Ultra Compact Mini PC/Intel UHD Graphics 620/M.2 SSD Port/HDMI (2.0A)/Dual Array Microphone),4.0,16,599.97,processor
B07S8CGX9X,"New Lenovo 130S 11.6"" HD Laptop, Intel Celeron (2 core) N4000 1.1GHz up to 2.6GHz, 4GB Memory, 64GB SSD, Webcam, Bluetooth, HDMI, USB 3.1, Windows 10, Office 365 Personal 1-Year Included",4.3,1370,379.99,processor
B085F3KYDP,"Samsung Galaxy S20 (SM-G980F/DS) Dual SIM 128GB, 6.2"" Display, Factory Unlocked GSM, International Version - No Warranty - Cloud Blue",4.2,220,687.0,processor
B0865PMMGJ,"Acer Swift 7 Thin & Lightweight Laptop 14” FHD IPS Touch Display in a Thin .10"" Bezel, 8th Gen Intel Core i7-8500Y, 16GB LPDDR3, 512GB PCIe NVMe SSD, Back-lit Keyboard, Windows 10 (Black)",4.5,2,979.99,processor
B000O8I474,"Cooler Master Sleeve Bearing 120mm Silent Fan for Computer Cases, CPU Coolers, and Radiators (Value 4-Pack)",4.5,2633,16.99,processor
B0866PQXKH,"Acer Swift 3 Thin & Light 13.5"" 2256 x 1504 IPS Display, 10th Gen Intel Core i5-1035G4, 8GB LPDDR4, 512GB NVMe SSD, Wi-Fi 6, Fingerprint Reader, Back-lit Keyboard, SF313-52-52VA",4.4,22,792.17,processor
B072L11KG7,Premium Open Top Antistatic Bag Large (12X16inches) ESD Shielding Anti Static Bags for Motherboard Video Card LCD Screen with Anti-Static Labels (12X16inches-10pcs),4.8,341,9.98,processor
B07GHMTJ6X,SparkFun (PID 14072 16x2 SerLCD - Black on RGB 3.3V,5.0,1,24.95,processor
B0824WGNSZ,"New Samsung 11.6"" Chromebook 3 Intel Atom x5 E8000 4GB Memory 16GB eMMC 802.11ac 500C13",4.6,427,251.78,processor
B0837SM33S,"LGA 2011 Computer Mainboard,Desktop PC Motherboard Support DDR3 REG ECC Memory,RTL8111H Gigabit Network Card,Full-board Solid-state Capacitor Design,SATA3.0 Supports for RX Series Graphics Card",3.6,7,91.69,processor
B01BVC8J4E,SilverStone Technology Argon Series CPU Cooler with 140mm Cooling Fan for Intel/AMD Socket AR07,4.4,214,39.99,processor
B07GGVZC1C,"USB Type C Charger MacBook 61w&29w,PD3.0 Type-C Power Supply 65w 45w for Laptops Dell Lenovo Asus Acer Sony Google Huawei P10 P20 MATE10 MATE20 Mi8 Galaxy S9/S9+/ Note 8/ S8/ S8+",3.7,33,10.19,processor
B079KNLDVZ,"TomTom Trucker 620 6-Inch Gps Navigation Device for Trucks with Wi-Fi Connectivity, Smartphone Services, Real Time Traffic And Maps of North America",4.0,275,329.99,processor
B07VKCKD8R,HP 4XU18UAR#ABA 2 in 1 Chromebook - x360 14 da0000 14 da0011dx 14inch Touchscreen 1920 x 1080 Core i3 i3 8130U 8 GB RAM 64 GB Flash Memory Chrome OS Intel UHD (Renewed),4.3,154,469.99,processor
B01BF1Q2PY,"Kingdel Intel 5th Generation i7 CPU, 4K HTPC, Fanless Mini Box PC with 16GB RAM, 256GB SSD, 2xHD Ports, 2xLAN, 1xSPDIF, 4xUSB3.0, Wi-Fi, Windows 10 Pro",4.3,119,558.0,processor
B01C5HIZLQ,"Sirman 40751DT07 DT 7 Shredder Plate TM A, 9/32"", 7 mm Thickness",5.0,1,73.18,processor
B00AED7XFI,"Noctua NF-A15 PWM, Premium Quiet Fan, 4-Pin (140mm, Brown)",4.8,452,21.95,processor
B0814LQH1H,"HP 14 Series 14"" HD SVA BrightView WLED-Backlit Laptop, Intel 10th Gen Core i3-1005G1 up to 3.4GHz, 8GB DDR4, 256GB SSD, USB 3.1-C, Webcam, 802.11ac, Bluetooth, HDMI, Windows 10 Home in S Mode",4.6,29,488.0,processor
B01LWSJV08,L7 Case for iPad Mini and Square Credit Card Reader,4.5,65,79.99,processor
B000OZC98C,Intel EXPI9404PTLBLK PRO/1000 PT Quad Port LP Server Adapter Network PCI Express x4 Gigabit Ethernet,4.4,78,90.0,processor
B07B43WPVK,"Sony a7 III ILCE7M3/B Full-Frame Mirrorless Interchangeable-Lens Camera with 3-Inch LCD, Black",4.8,1026,1998.0,processor
B081PSJNVQ,"MOSISO Compatible with MacBook Pro 16 inch Case 2020 2019 Release A2141 with Touch Bar Touch ID, Ultra Slim Protective Plastic Hard Shell Case & Keyboard Cover Skin, Gray",4.2,1770,20.49,processor
B015SQDV6K,"CableCreation Optical Audio Cable 12FT, Slim Optical Cable Digital Audio Cable with Gold Plated for Home Theater, Sound Bar, TV, PS4, Xbox, Playstation &More, 3.6M",4.6,3291,12.99,processor
B08H4QX71J,XLEADER SoundAngel Sport3 - Wireless Sports Earbuds Running IPX7 Waterproof Bluetooth Headphones in Ear with LED Display Charging Case TWS Bass Earphones with Mic for Workout Fitness Exercise Gym Blue,3.8,20,32.99,processor
B081JCCGQR,GIGABYTE TRX40 AORUS PRO WiFi (sTRX/AMD/TRX40/Fins-Array Heatsink/12+2 Phases Infineon Digital VRM/3x PCIe 4.0x4 M.2/Intel WiFi 6/Intel GbE LAN/ATX/Motherboard),3.7,17,399.99,processor
B08HWTR8D3,Queen.Y CPU for Intel Xeon X5670 Six-Core Twelve Threads 12M 2.93GHz Cache LGA1366 Official Version,3.0,3,31.98,processor
B07T8XJNBQ,"ABKONCORE C610S ATX Mid-Tower PC Gaming Case, Magnetic Dust Filter, Full Transparent Acrylic Side Panel, 7 LED Changing Modes, Water Cooling Ready, and One Pre-Installed 140mm Fan",4.4,85,56.99,processor
B08R649F1S,"WiFi Extender, JOOWIN WiFi Range Extender Signal Booster 300Mbps 2.4GHz WiFi Repeater with External Antennas Extend WiFi Range, Support WPS Simple Setup, Repeater/Router/AP Mode with LAN/Ethernet",4.5,14,26.99,processor
B07B3W2HFK,"Dell Latitude 7480 14in Notebook, Full-HD Display, Intel Core i5-7300U 2.6GHz Dual-Core, 8GB DDR4, 256GB Solid State Drive, 802.11ac, Bluetooth Backlit Keyboard, Win10Pro (Renewed)",4.5,14,504.99,processor
B000NX3OMA,Plantronics Vista M22 Amplifier 43596-64,4.0,58,79.46,processor
B086GK4T6P,"SUMTAB 10 Inch Tablet,Android 9.0,3GB RAM,32 GB Storage, Full HD Screen 1280×800,2MP+5MP Dual Camera,GPS,3G,WiFi,Bluetooth (Black)",3.7,120,94.98,processor
B07G42J6KQ,"Intel Wireless-AC 9560, M.2 2230, 2X2 Ac+Bt, Gigabit, No Vpro (9560.NGWG.NV)",4.5,319,13.97,processor
B08FC2FL79,"Actume OV2640 Camera Module T-Camera Plus Camera Module ESP32-DOWDQ6 8MB SPRAM with 1/4"" OLED Fisheye Lens (Fisheye Extended Version Single Lens)",4.0,1,13.99,processor
B019VHBB32,Motorola Droid Turbo 2 XT1585 32GB - Verizon (Black),3.7,493,109.0,processor
B07L9TWSJ2,"Newest_Dell Vostro Real Business (Better Design Than Inspiron and XPS) Premium Desktop Computer- Intel i3-8100 CPU, 4GB RAM, 1TB HD, DVD R/W, HDMI, VGA, Windows 10 Pro, Wireless+Bluetooth (Small)",4.0,9,449.0,processor
B08CGNRCKK,"SumUp Plus Card Reader - Accept Debit, Credit, and Contactless Payments",4.0,93,19.0,processor
B07XFM6B1Q,"OUKITEL C17pro,Android Unlocked Phone Triple Camera Octa-Core 64GB ROM+4GB RAM 3900 mAh Unlocked Cell Phone 6.35 inch HD+ Display Android 9.0 Pie 4G Smartphone(Ice Blue)",3.1,24,129.99,processor
B08CZFB5NS,"Ulefone Note 9P Unlocked Smartphones (2021), Android 10 Octa-core 4GB + 64GB Unlocked Phone, 16MP Four Camera 6.5 inch HD+ Screen 4500mAh Battery, Global Dual SIM 4G Phone Unlocked US Version -Black",4.1,164,159.99,processor
B005OYEU7G,Dynatron Cooling Fan/Heatsink New,4.6,34,39.96,processor
B083SHDYQX,"8K HDMI Cable 6.6 ft iVANKY HDMI 2.1 Cable 8K@60Hz Ultra HD 48Gbps 8K HDR, 3D, 4320P,2160P, 1080P, Ethernet - Zinc Alloy Shell - Audio Return (ARC), UHD TV, Monitor, PS4, PS3, PC",4.7,711,18.99,processor
B0881ZN9T5,"EVGA Z490 FTW WiFi, LGA 1200, Intel Z490, SATA 6Gb/s, USB 3.2 Gen2x2, WiFi/BT, ARGB, ATX, Intel Motherboard, 122-CL-E497-KR",4.2,13,414.99,processor
B08GFTHB7K,"Acer Chromebook 314 Laptop, 14"" HD Display, Intel Celeron N4000, Intel UHD Graphics 600, 4GB Memory, 64GB eMMC, Chrome OS, Bundled with TSBEAU 128GB Micro SD Card & 4 Port USB 3.0 Hub & USB Light",4.8,6,429.0,processor
B007UR1WE4,Wasp 633808105266 WaspLabeler +2D Barcode Label Design Software,4.0,24,122.98,processor
B07736WT5C,"TechPlay QT62BT, Retro Design Compact Stereo CD, with AM/FM Rotary knob, Wireless Bluetooth Reception, and USB Port. with AUX in and Headphone Jack (Turqouise)",4.3,379,69.95,processor
B07TQFS9F8,Dell OptiPlex 7070 Desktop Computer - Intel Core i7-9700T - 16GB RAM - 256GB SSD - Micro PC,4.5,39,941.85,processor
B08GKFL2TM,"Tablet 10 Inch, Android 10 Tablet, 3G Phone Call with Dual Sim Card Tablet PC, 32GB Storage, 1280x800 HD Touchscreen, Quad Core, WiFi, Bluetooth, GPS, FM, 2G/3G Unlocked Phone Network(Silver)",3.4,103,104.99,processor
B085R99DY5,"Limited Time Offer - U9000 Android 8.1 2D Wireless Barcode Scanner - Handheld Scanner with Honeywell 2D Scanner, 4G, WiFi, Bluetooth, 5 Inch Touch Screen, GPS, and 4800 mAh Battery",3.9,7,539.0,processor
B07JLBJZD4,"Acer Swift 5 Ultra-Thin & Lightweight Laptop 15.6” FHD IPS Touch Display in a thin .23"" bezel, 8th Gen Intel Core i5-8265U, 8GB DDR4, 256GB PCIe NVMe SSD, Back-lit Keyboard, Windows 10, SF515-51T-507P",4.5,146,749.0,processor
B08HD6L37K,"XIDU PhilBook Y13, 2 in 1 Laptop Convertible, 13.3'' FHD IPS Touchscreen, Intel Core i5-5257U, 8GB RAM, 128GB SSD, Backlit Keyboard, Windows 10, Space Gray",4.3,20,499.99,processor
B07SLJM4XP,"Adamanta 64GB (4x16GB) Memory Upgrade for 2019 & 2020 Apple iMac 27"" (iMac 19,1 iMac 20,1 iMac 20,2) w/Retina 5K Display DDR4 2666Mhz PC4-21300 SODIMM 2Rx8 CL19 1.2v DRAM RAM",4.6,34,234.95,processor
B07S8F5RHH,"Corsair Hydro X Series, XG7 RGB GPU Water Block, 20-Series, GeForce RTX 2080 Ti Reference",4.3,193,126.0,processor
B07XM99XRV,"Canon EOS M200 Compact Mirrorless Digital Vlogging Camera with EF-M 15-45mm Lens, Vertical 4K Video Support, 3.0-inch Touch Panel LCD, Built-in Wi-Fi, and Bluetooth Technology, White",4.7,182,549.0,processor
B08KTTNDLD,"Razer Blade Stealth 13 Ultrabook Gaming Laptop: Intel Core i7-1165G7 4 Core, NVIDIA GeForce GTX 1650 Ti Max-Q, 13.3"" 1080p OLED Touch, 16GB RAM, 512GB SSD, CNC Aluminum, Chroma RGB, Thunderbolt 3",4.3,11,1999.99,processor
B08CGFBSYC,"ASUS - 15.6"" Laptop - AMD Ryzen 7-8GB Memory - NVIDIA GeForce RTX 2060-512GB SSD - Fortress Gray",2.9,4,1040.0,processor
B07RRZ4VWP,Dell Optiplex 7060 Mini Tower | Intel Quad Core i3-8300 3.7GHz | 4GB DDR4 + 16GB Optane Memory | 500GB HDD | DVD | Windows 10 Pro (Renewed),4.5,14,397.95,processor
B08CVRGB4W,T-Mobile REVVLRY 32GB Black Phone Moto G7 Play XT1952-T (Renewed),4.7,11,94.99,processor
B08CL4DNY1,SafeLink TCL LX 4G LTE Prepaid Smartphone - Black - 16GB - CDMA - Existing Service Required,4.0,35,29.99,processor
B08B5HYP9N,"2020 Lenovo Flex 5 14IIL05 14""FHD Notebook, 10th gen Intel i7-1065G7, 16GB DDR4 Memory, 512GB PCIe NVMe SSD, GeForce MX330, Backlit Keyboard, Fingerprint reader, Windows 10 (81X1002SUS) Platinum Greyz",4.6,13,961.69,processor
B07DLXGV1C,"Dell OP3060MFF153X3 OptiPlex 3060 153X3 Micro PC with Intel Core i5-8500T 2.1 GHz Hexa-core, 8GB RAM, 500GB HDD, Windows 10 Pro 64-bit",4.4,8,699.0,processor
B08JCZSP55,"Contixo V9-3-32 7 Inch Kids Tablet, 2GB RAM 32 GB ROM, Android 10 Tablet, Educational Tablets for Kids, Parental Control Pre Installed Learning Game Apps WiFi Bluetooth Tablets for Kids, Blue",4.1,283,69.95,processor
B015AKZYUK,SparkFun Photon Weather Shield,4.6,2,36.95,processor
B08CDJQ79Z,"MINIX J50C-4 Intel Pentium Silver Mini PC with Windows 10 Pro (64-bit), Designed to Power Your Entertainment and Productivity Needs. (4GB+240GB/Mini PC)",5.0,1,279.9,processor
B078V6DS9F,"D'Addario Accessories IEC to NEMA Plug Power Cable+, 10FT (North America)",4.7,144,28.99,processor
B07YNLZVLL,SilverStone Technology SST-PF120-ARGB Permafrost 120mm All in One Multi-Chamber Addressable RGB CPU Liquid Cooler Supports Intel/AMD,4.0,37,79.99,processor
B00E0HD0S8,uxcell 10 Pcs Plastic Mounting Clip for Intel 4 Way CPU Coolers,4.0,43,8.64,processor
B07WTZC3JS,"Dell Inspiron 15 5000, 2019 15.6"" FHD Touchscreen Laptop, Intel 4-Core i5-8265U, 12GB RAM, 256GB PCIe SSD by 16GB Optane, 1TB HDD, Backlit KB Fingerprint Reader MaxxAudio Win 10/Accessories Bundle",4.1,258,999.0,processor
B0759HDW97,Fujifilm X-E3 Mirrorless Digital Camera w/XF23mmF2 R WR Kit - Silver,4.6,176,850.36,processor
B07M8TZ1KM,ARRIS SURFboard mAX Pro Mesh AX11000 Wi-Fi 6 AX Router (W31),4.0,69,399.99,processor
B01I04G89E,HP Compaq 6300 Pro Desktop PC - Intel Core i5-3470 3.2GHz 8GB 500GB DVDRW Windows 10 Pro (Renewed),3.6,27,167.0,processor
B07DHXHP2V,Supermicro AS-2013S-C0R 2U AMD EPYC 7000-Series Server,1.6,2,1249.99,processor
B00TRB2CHW,"BlackBerry Passport, Black 32GB (AT&T)",3.5,47,328.88,processor
B086YKT4X2,"INKEE Benbox Video Transmitter hdmi Wireless hdmi Transmitter and Receiver,WiFi Wireless Live Transmission to 3 Devices Built-in Cold Shoe",4.0,10,109.0,processor
B07PZV3D39,"uxcell Antistatic Shield Shielding Bag, Flat Open Top Anti Static Bag for Electronic Devices, 11x15 inch(270x380mm), 20 PCS",5.0,1,14.49,processor
B07S2Z68Q6,"Dell Latitude 5300 13.3"" Touchscreen 2 in 1 Notebook - 1920 X 1080 - Core i7 i7-8665U - 16GB RAM - 256GB SSD",5.0,1,1209.89,processor
B014V6SXUW,Verifone Vx520 Swivel & Tilt Stand,4.3,43,53.0,processor
B08B3D2C1T,"HONOR 9X 6.59 inch Smartphone, 4GB 128GB, 48 MP AI Dual Camera, 16MP Pop-up Front Selfie Camera, Dual SIM GSM Unlocked 4G LTE International Version EU Plug US Adapter, Blue",4.5,64,229.99,processor
B01N4OZN8B,"Microsoft Surface Pro 4 (Intel Core M, 4GB RAM, 128GB) with Windows 10 Anniversary Update",4.0,236,649.0,processor
B07TX7BYTZ,OLOy DDR4 RAM 16GB (2x8GB) 2400 MHz CL17 1.2V 288-Pin Desktop Gaming UDIMM for Intel (MD4U082417IFDA),4.6,114,62.99,processor
B07FKT5CTH,"ASUS PRIME B450-PLUS AMD AM4 (3rd/2nd/1st Gen Ryzen ATX motherboard (1Gb LAN,HDMI 2.0b, DVI, front USB 3.2 Gen 1, USB 3.1 Gen 2 and AURA Sync RGB Lighting)",4.5,567,154.0,processor
B08F3HXFSG,"JIES USB Microphone for Computer, Podcast Microphone for Recording, Conferencing, Dictation, Gaming, Streaming, Gaming Microphone Compatible with PC, Mac, Laptop, PS4, Plug-and-Play Desktop Mic",3.9,171,7.99,processor
B08JPJMLKH,"Lenovo Chromebook Flex 3 11.6"" HD (1366 x 768) TouchScreen 2-in-1 Laptop, Intel Celeron N4020, 4GB DDR4, 64GB eMMC, Webcam, WiFi, Bluetooth, MicroSD Card Reader, Chrome Os w/ 64GB Micro SD Card",5.0,1,419.0,processor
B00V7NOV3Q,CABLEDECONN Fiber 8K 4K DisplayPort Cable DP 1.4 HBR3 8K@60Hz 4K@144Hz High Speed 32.4Gbps Optical Fiber Slim and Flexible DP to DP Cable 15m 50ft,4.6,824,93.99,processor
B07NXJSGGN,"Naxa Electronics NID-1020 10.1"""" Core Tablet with Android OS 8.1, Black",4.0,3,84.08,processor
B07FB94T1K,"RCA to 3.5mm, DuKabel 3.5mm to RCA Cable 2-Male RCA to AUX Cable Braided 1/8 to RCA Stereo Cable RCA Cable [24k Gold-Plated & Double-Shielded] -Top Series(4ft/1.2m)",4.7,693,7.99,processor
B01BCLXO7Q,Le Grand Macho RT (with Fan TY-147B),4.6,128,79.99,processor
B08D8RFRSL,"ASUS ROG Zephyrus S17 Gaming Laptop, 17.3” 300Hz FHD Display, NVIDIA GeForce RTX 2070 Super, Intel Core i7-10750H, 16GB DDR4, 1TB SSD, Per-Key RGB Keyboard, Thunderbolt 3, Win10 Pro, GX701LWS-XS76",4.1,81,2149.99,processor
B07PXSH1YS,"uxcell Antistatic Shield Shielding Bag, Flat Open Top Anti Static Bag for Electronic Devices, 11x15 inch(270x380mm), 10 PCS",5.0,1,9.49,processor
B00IQ2ECNU,Audio Control Three.2 in-Dash Pre-Amp Equalizer/Subwoofer Crossover with Dual Auxiliary Inputs,4.5,65,299.95,processor
B081LDZW2Q,ORICO 512GB Mini M.2 NVME Portable SSD External Solid State Drive Hard Drive Up to 940MB/s with 3D NAND/USB 3.1 Gen 2 Type C for Laptop Mac Phones and More (SSD Included),4.5,29,89.99,processor
B0018R6AGM,"Hosa GTR-205R Straight to Right Angle Guitar Cable, 5 Feet Black",4.7,1342,8.95,processor
B07NMZTSK1,"Microsoft Surface Book 13.5"" (Intel Core i5, 8GB RAM, 256 GB)",4.2,110,999.0,processor
B07K7WGJFN,"Smart Touch ST66 4G LTE Smart Watch for Men Android 6.0 & iOS, GPS Bluetooth Fitness Tracker | Real-Time Notifications | Smartwatch w/ Changeable Bands | IP67 Waterproof, Pedometer, Heart Rate & Sleep",3.3,15,169.99,processor
B06XNVFVFG,"AZUMI Kinzo A55 OLi - 5.5"" High Definition AMOLED Display 32GB +3GB 4G LTE US GSM Unlocked Dual Sim Smartphone Black (AT&T and T-Mobile Compatible)",3.2,30,97.99,processor
B07W8629TN,"Mini PC,Mini PC Windows 10 with Intel Apollo N3450 Quad Core,Desktop Computer with 8GB RAM 64GB EMMC 128GB SSD,Mini Desktop Computer with Intel HD Graphics 500 GPU",3.8,8,150.39,processor
B014GDGHDU,"Shuttle XPC Nano NC01U3 Intel Broadwell Core i3-5005U, Support 4K Ultra HD Video, DDR3L SODIMM Max 16GB",4.0,3,309.99,processor
B07WJYY49W,"Canon Mirrorless Camera [EOS M6 Mark II] (Body) for Vlogging|CMOS (APS-C) Sensor| Dual Pixel CMOS Auto Focus| Wi-Fi |Bluetooth and 4K Video, Black",4.6,90,849.0,processor
B0888MH9QY,"Blackview Smart Watch for Android Phones and iOS Phones, Smart Watches for Men Women, Fitness Tracker Watch with Heart Rate Sleep Monitor, 1.3"" Full Touch Screen, 5ATM Waterproof Pedometer(46mm)…",4.0,3245,49.88,processor
B01N2RSRDE,Nady ENC DUET Wireless Dual Channel Instrument/Guitar System with 2 Wireless Guitar Transmitters,4.0,10,142.89,processor
B00004Z5AS,Maxell 3.5 HD 1.44MB Pre-Formatted MF2HD 10-Pack,4.4,309,21.96,processor
B086H46S3T,"Sabbat True Wireless Earbuds, E12 Ultra Bluetooth 5.0 Headphones with Charging Case, Noise Cancelling Built in Mic TWS HiFi Bass Stereo in Ear 30 Hours Playtime Earphones for Android iPhone (Red)",3.9,9,79.88,processor
B086T4Z4F8,"Dell XPS 13 7390 13.3"" Intel Core I7-10710U (6-CORE, UP to 4.70Ghz) 512GB PCIe SSD 16GB RAM FHD 1080P IPS WiFi 6 AX Windows 10 Professional",5.0,2,1294.99,processor
B07S31R54B,"HP EliteBook 840 G6 14"" Notebook - 1920 x 1080 - Core i7 i7-8665U - 16 GB RAM - 512 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - in-Plane Switching (IPS) Technology - English Keyboar",3.6,4,1801.0,processor
B07KT6361R,Intel Neural Compute Stick 2,4.5,143,84.47,processor
B08DXSD1SX,"Acer Swift 3 14"" Laptop: Ryzen 5 4500U, 512GB PCIe SSD, 8GB RAM",4.6,25,629.99,processor
B08JQFLJ5F,"Beelink Mini PC Computer GK55 Windows 10 Pro Intel J4125 8GB DDR4 RAM 128GB SSD 4K@60Hz Dual HDMI 2.4G/5G WiFi, Dual Gigabit Ethernet, HDD Extension, Support Auto Power On",4.7,8,249.0,processor
B089KKPVV9,"Lenovo ThinkPad T14 Gen 1 20S0002UUS 14"" Notebook - 1366 x 768 - Core i5 i5-10210U - 8 GB RAM - 256 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics",5.0,1,929.49,processor
B089KW6BQ6,EOS 800D Digital SLR Camera with 18-55 is STM Lens Black - Expo Advanced Accessories Bundle,4.5,2,739.99,processor
B07P7TFKRH,"Western Digital 500GB WD Blue SN500 NVMe Internal SSD - Gen3 PCIe, M.2 2280, 3D NAND, Up to 1700 MB/s - WDS500G1B0C",4.8,922,67.95,processor
B01BTPDEKM,EVERCOOL EC-LGA115X-ES Universal Screw Mounting for Socket 115X Cooler w/Back Pl,5.0,2,8.45,processor
B01LZZ99C3,CPU Tray Holder for Intel LGA 775 or LGA 1156 (ESD Packaging) - Pack of 2,5.0,4,12.99,processor
B07CR9T4FH,TracFone LG Premier Pro 4G LTE Prepaid Smartphone (Locked) - Black - 16GB - Sim Card Included - CDMA,4.1,54,74.9,processor
B08FR297GN,QNAP TS-h886 8 Bay Enterprise NAS with Intel Xeon D-1622 CPU and Four 2.5GbE Ports,3.8,4,1679.0,processor
B07XRPRY2T,"Optical Audio Cable Digital Toslink Cable 6.6ft - [ Ultra-Durable Nylon Braided Jacket ] Slim Flexible and Durable Fiber Optic Cord for Home Theater, Sound bar, TV, PS4, Xbox and More",4.7,161,6.99,processor
B07QXTYXF1,NETGEAR Nighthawk Smart WiFi Router (RS400) - AC2300 Wireless Speed (up to 2300 Mbps) | Up to 2000 sq ft Coverage & 35 Devices | 4 x 1G Ethernet and 2 USB Ports | Includes 3 Years of Armor Security,4.4,642,274.0,processor
B08DF8YQZF,"Kids Tablet PC,Large Battery 7 inch Kids Tablets with 1G Ram 16GB Storage Safety Eye Protection IPS Screen Premium Parents Control Pre-Installed Educational APP Google Play",3.8,15,57.99,processor
B0823M8FNY,"pendoo Android TV Box 10.0 4GB RAM 32GB ROM,[2021 Newest] X11 PRO TV Box with Mini Wireless Keyboard Allwinner H616 Quad-Core 64bit with Dual-WiFi 5GHz/2.4GHz BT 4.2, USB 3.0 6K H.265 Android TV Box",3.8,363,74.99,processor
B08HJ7K8KL,ILamourCar Ubuntu Linux 20.04 Latest Version - 2020 16GB USB Flash Drive | English Version - Silver,3.9,32,13.99,processor
B07YNJ4X2P,"Microsoft Surface Pro X – 13"" Touch-Screen – SQ1 - 16GB Memory - 256GB Solid State Drive – Wifi, 4G Lte – Matte Black, (Model: QFM-00001)",4.0,51,1227.77,processor
B07PXSGN4P,"uxcell Antistatic Shield Shielding Bag, Flat Open Top Anti Static Bag for Electronic Devices, 4x10 inch(100x250mm), 100 PCS",5.0,1,17.99,processor
B087LW2KFG,"Razer Blade 15 Gaming Laptop: Intel Core i7-9750H 6 Core, NVIDIA GeForce GTX 1660 Ti, 15.6"" FHD 144Hz, 16GB RAM, 256GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3, 9th Gen i7-9750H",4.5,580,1348.0,processor
B08CVBTBZ9,"Karaoke Microphone for Kids,NASUM Karaoke Microphone with LED, 3-in-1 Bluetooth Karaoke Microphone Wireless, Christmas Birthday Home Party for Android/iPhone,Best Gift Singing Toy for Kid (Rose Gold)…",4.5,197,16.99,processor
B07XC98GGZ,"QNAP TVS-672N-i3-4G-US 6 Bay NAS with 5GbE, Intel Core i3, Dual PCIe and Dual M.2 Slots, 4GB DDR4 memory, USB Type-C Ports, Supports SSD Cache",4.8,41,1299.0,processor
B08BJ5LMVZ,"GTMEDIA V8 UHD 4K Ultra HD Digital Satellite Receiver, FTA H.265 TV Sat Decoder DVB-S/S2/S2X+T/T2/Cable/ISDB-T/ATSC-C, Built-in 2.4G WiFi, Supports CA Smart Card, Biss Auto-roll",2.5,3,77.99,processor
B07F1Z2DPT,Roku 3800RW Streaming Stick GEN6 with Voice Remote - Black,4.5,435,130.0,processor
B00DWFQ42I,"Noctua NH-U12DX i4, Premium CPU Cooler for Intel Xeon LGA20xx (Brown)",4.8,117,64.95,processor
B071ZNK6MP,"Tailwind Vx805 3"" Compact Pole Mount PIN Pad Stand, Adhesive Installation, Black",3.7,8,58.0,processor
B08BJYCN99,"BONAOK 2021 Wireless Bluetooth Karaoke Microphone, Magic Voice Portable Handheld Mic Speaker Machine Home Party Birthday Presentations for iPhone/Android/iPad/Sony/PC/All Smartphones(Silver)",4.7,117,51.99,processor
B0883FNJJS,DP-UB9000P-K Region Zone Code Free 4K Ultra HD Blu Ray Player with OREI - 4K UHD - WiFi - PAL/NTSC - 110V-240V - Worldwide Voltage,4.8,5,1490.0,processor
B01LZSO43C,10x Computer CPU Packaging Clamshell Container for for LGA775 LGA1150 LGA1155 LGA1156,5.0,4,19.99,processor
B01H1S1ZQ6,CANalyst-II USB to CAN Analyzer CAN-Bus Converter Adapter Support ZLGCANpro,2.8,10,89.98,processor
B000FBSREU,WD WD3200KSRTL Caviar 320 GB SATA 3.5-Inch Hard Drive,3.7,63,54.69,processor
B088D57QD7,MXQ TV Cube Android 7.1 ATV TV Box with Build-in AI Speaker AI Assistant S905W Quard-core 2G+16G 4K up to 60fps T2R2 WiFi 2.4GHz/5GHz BT 4.2 Voice Control Smart TV Media Player for Home Entertainment,3.4,14,33.99,processor
